X: anteroposterior coordinate (lat image); Y: laterolateral coordinate (ap image); Z: craniocaudal coordinate (shared)L5,Plat_Sup_G,485.7254333496094,1169.6461181640625,3008.17822265625
L5,Plat_Sup_Cent,480.5626525878906,1038.954833984375,3010.7265625
L5,Plat_Sup_D,473.359375,913.2034301757812,3013.06396484375
L5,Plat_Sup_Ant,397.3094787597656,1042.7978515625,3032.401611328125
L5,Plat_Sup_Post,560.4432373046875,1038.6983642578125,2995.080078125
L5,Plat_Inf_G,515.7239990234375,1188.8350830078125,3158.138671875
L5,Plat_Inf_Cent,510.7086486816406,1057.700439453125,3148.16064453125
L5,Plat_Inf_D,504.216552734375,926.2005004882812,3154.79638671875
L5,Plat_Inf_Ant,433.0151062011719,1059.1441650390625,3176.51611328125
L5,Plat_Inf_Post,582.9402465820312,1054.086669921875,3122.86328125
L5,Plat_Cent_G,491.6376953125,1167.44140625,3088.187744140625
L5,Plat_Cent_Cent,489.9585266113281,1049.7900390625,3082.25
L5,Plat_Cent_D,488.138916015625,939.499267578125,3082.07470703125
L5,Plat_Cent_Ant,417.02630615234375,1046.6558837890625,3100.22802734375
L5,Ped_Inf_G,570.5364379882812,1152.1629638671875,3067.71630859375
L5,Ped_Inf_D,562.41845703125,939.36376953125,3064.9150390625
L5,Ped_Sup_G,576.3426513671875,1150.55810546875,2999.19921875
L5,Ped_Sup_D,570.9166259765625,936.443359375,3001.511474609375
L5,Ped_G_Ext,546.3765258789062,1191.1922607421875,3046.31884765625
L5,Ped_G_Int,584.0399780273438,1105.0074462890625,3026.6767578125
L5,Ped_D_Ext,542.7313842773438,905.9885864257812,3048.26904296875
L5,Ped_D_Int,583.6771240234375,972.9837646484375,3028.240234375
L4,Plat_Sup_G,511.72381591796875,1132.709228515625,2808.28271484375
L4,Plat_Sup_Cent,508.2733154296875,1013.8786010742188,2811.115478515625
L4,Plat_Sup_D,502.9632568359375,896.2556762695312,2818.4052734375
L4,Plat_Sup_Ant,428.177001953125,1009.8521728515625,2800.656005859375
L4,Plat_Sup_Post,584.9268798828125,1018.02099609375,2820.220703125
L4,Plat_Inf_G,487.3885192871094,1160.6820068359375,2953.833984375
L4,Plat_Inf_Cent,482.25775146484375,1030.2135009765625,2958.536865234375
L4,Plat_Inf_D,475.6433410644531,905.6555786132812,2960.76513671875
L4,Plat_Inf_Ant,399.85394287109375,1029.0211181640625,2964.674072265625
L4,Plat_Inf_Post,563.7481079101562,1029.8768310546875,2952.330078125
L4,Plat_Cent_G,494.9919738769531,1130.1978759765625,2885.044921875
L4,Plat_Cent_Cent,496.448974609375,1019.98583984375,2884.431640625
L4,Plat_Cent_D,497.27392578125,918.6060180664062,2886.341796875
L4,Plat_Cent_Ant,418.92138671875,1012.8908081054688,2875.67529296875
L4,Ped_Inf_G,577.2747802734375,1122.0015869140625,2894.12255859375
L4,Ped_Inf_D,579.0975341796875,930.3226928710938,2901.34765625
L4,Ped_Sup_G,605.3275146484375,1114.789794921875,2824.42236328125
L4,Ped_Sup_D,606.0313110351562,928.366943359375,2830.52001953125
L4,Ped_G_Ext,576.4977416992188,1144.798583984375,2861.803955078125
L4,Ped_G_Int,596.7495727539062,1085.538818359375,2861.42919921875
L4,Ped_D_Ext,579.585205078125,902.1854858398438,2872.9609375
L4,Ped_D_Int,600.9196166992188,962.5357666015625,2864.13720703125
L3,Plat_Sup_G,573.6572265625,1095.9615478515625,2614.164794921875
L3,Plat_Sup_Cent,570.3956298828125,981.1764526367188,2619.0732421875
L3,Plat_Sup_D,565.5386962890625,868.914306640625,2625.48779296875
L3,Plat_Sup_Ant,497.196044921875,971.2365112304688,2594.43505859375
L3,Plat_Sup_Post,644.9846801757812,988.0868530273438,2642.17529296875
L3,Plat_Inf_G,530.3094482421875,1121.7686767578125,2756.365234375
L3,Plat_Inf_Cent,526.7738647460938,999.1365356445312,2760.59716796875
L3,Plat_Inf_D,522.1363525390625,882.452392578125,2768.522216796875
L3,Plat_Inf_Ant,450.3804016113281,994.2318725585938,2747.85693359375
L3,Plat_Inf_Post,600.286865234375,1005.446044921875,2775.13916015625
L3,Plat_Cent_G,565.5155639648438,1098.068359375,2688.55908203125
L3,Plat_Cent_Cent,560.7799682617188,991.7742309570312,2693.30419921875
L3,Plat_Cent_D,556.0702514648438,895.8003540039062,2703.22998046875
L3,Plat_Cent_Ant,480.7376708984375,979.2896728515625,2663.958740234375
L3,Ped_Inf_G,642.388916015625,1089.24560546875,2721.13427734375
L3,Ped_Inf_D,633.5269775390625,915.9927368164062,2734.18359375
L3,Ped_Sup_G,666.8638916015625,1076.2159423828125,2654.002685546875
L3,Ped_Sup_D,662.1223754882812,913.2654418945312,2664.05615234375
L3,Ped_G_Ext,647.4142456054688,1102.2042236328125,2684.598876953125
L3,Ped_G_Int,656.5542602539062,1059.6490478515625,2687.292724609375
L3,Ped_D_Ext,637.6546020507812,891.324951171875,2700.010986328125
L3,Ped_D_Int,653.8031005859375,939.1668701171875,2699.063232421875
L2,Plat_Sup_G,652.2482299804688,1076.2001953125,2434.126953125
L2,Plat_Sup_Cent,649.1396484375,964.1395874023438,2442.056640625
L2,Plat_Sup_D,643.903076171875,857.5623779296875,2445.1787109375
L2,Plat_Sup_Ant,573.3419799804688,943.9820556640625,2413.03173828125
L2,Plat_Sup_Post,720.6287841796875,978.68896484375,2475.42333984375
L2,Plat_Inf_G,597.9051513671875,1091.7767333984375,2570.5546875
L2,Plat_Inf_Cent,593.3117065429688,975.3252563476562,2576.201171875
L2,Plat_Inf_D,586.656982421875,865.21875,2581.278076171875
